priority,scenarioGroup,enableOnlineIntervention,enableOfflineIntervention,initialOnlineSeeds,initialOfflineSeeds,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,requiresModelModeSupport,analysisRole,queueId,scenarioId,scenarioName,seedId,sensitivityDesign,sensitivitySampleId,sensitivitySeedReplicate,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,pRewire,kOnline,kOffline,interventionStartTime
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L038-seed25,LHS_L038,LHS 参数样本 L038,25,LHS,L038,25,26.0358,7.2347,0.1029,0.2049,3.5502,3.0171,2.9804,0.1536,9,4,29
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L039-seed01,LHS_L039,LHS 参数样本 L039,1,LHS,L039,1,30.0069,7.1429,0.0695,0.2228,4.1911,17.7501,4.0552,0.0926,9,4,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L039-seed07,LHS_L039,LHS 参数样本 L039,7,LHS,L039,7,30.0069,7.1429,0.0695,0.2228,4.1911,17.7501,4.0552,0.0926,9,4,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L039-seed13,LHS_L039,LHS 参数样本 L039,13,LHS,L039,13,30.0069,7.1429,0.0695,0.2228,4.1911,17.7501,4.0552,0.0926,9,4,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L039-seed19,LHS_L039,LHS 参数样本 L039,19,LHS,L039,19,30.0069,7.1429,0.0695,0.2228,4.1911,17.7501,4.0552,0.0926,9,4,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L039-seed25,LHS_L039,LHS 参数样本 L039,25,LHS,L039,25,30.0069,7.1429,0.0695,0.2228,4.1911,17.7501,4.0552,0.0926,9,4,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L040-seed01,LHS_L040,LHS 参数样本 L040,1,LHS,L040,1,32.1809,7.8209,0.0981,0.2121,3.4481,11.9849,2.7101,0.1897,6,4,14
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L040-seed07,LHS_L040,LHS 参数样本 L040,7,LHS,L040,7,32.1809,7.8209,0.0981,0.2121,3.4481,11.9849,2.7101,0.1897,6,4,14
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L040-seed13,LHS_L040,LHS 参数样本 L040,13,LHS,L040,13,32.1809,7.8209,0.0981,0.2121,3.4481,11.9849,2.7101,0.1897,6,4,14
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L040-seed19,LHS_L040,LHS 参数样本 L040,19,LHS,L040,19,32.1809,7.8209,0.0981,0.2121,3.4481,11.9849,2.7101,0.1897,6,4,14
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L040-seed25,LHS_L040,LHS 参数样本 L040,25,LHS,L040,25,32.1809,7.8209,0.0981,0.2121,3.4481,11.9849,2.7101,0.1897,6,4,14
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L041-seed01,LHS_L041,LHS 参数样本 L041,1,LHS,L041,1,47.4975,9.332,0.0773,0.2142,3.907,9.7854,5.7901,0.2429,7,4,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L041-seed07,LHS_L041,LHS 参数样本 L041,7,LHS,L041,7,47.4975,9.332,0.0773,0.2142,3.907,9.7854,5.7901,0.2429,7,4,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L041-seed13,LHS_L041,LHS 参数样本 L041,13,LHS,L041,13,47.4975,9.332,0.0773,0.2142,3.907,9.7854,5.7901,0.2429,7,4,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L041-seed19,LHS_L041,LHS 参数样本 L041,19,LHS,L041,19,47.4975,9.332,0.0773,0.2142,3.907,9.7854,5.7901,0.2429,7,4,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L041-seed25,LHS_L041,LHS 参数样本 L041,25,LHS,L041,25,47.4975,9.332,0.0773,0.2142,3.907,9.7854,5.7901,0.2429,7,4,43
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L042-seed01,LHS_L042,LHS 参数样本 L042,1,LHS,L042,1,38.1619,6.8472,0.0262,0.2723,1.2169,7.4921,5.8161,0.0276,8,2,18
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L042-seed07,LHS_L042,LHS 参数样本 L042,7,LHS,L042,7,38.1619,6.8472,0.0262,0.2723,1.2169,7.4921,5.8161,0.0276,8,2,18
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L042-seed13,LHS_L042,LHS 参数样本 L042,13,LHS,L042,13,38.1619,6.8472,0.0262,0.2723,1.2169,7.4921,5.8161,0.0276,8,2,18
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L042-seed19,LHS_L042,LHS 参数样本 L042,19,LHS,L042,19,38.1619,6.8472,0.0262,0.2723,1.2169,7.4921,5.8161,0.0276,8,2,18
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L042-seed25,LHS_L042,LHS 参数样本 L042,25,LHS,L042,25,38.1619,6.8472,0.0262,0.2723,1.2169,7.4921,5.8161,0.0276,8,2,18
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L043-seed01,LHS_L043,LHS 参数样本 L043,1,LHS,L043,1,47.8219,4.7934,0.0742,0.313,1.0909,19.2478,4.4219,0.0756,5,5,16
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L043-seed07,LHS_L043,LHS 参数样本 L043,7,LHS,L043,7,47.8219,4.7934,0.0742,0.313,1.0909,19.2478,4.4219,0.0756,5,5,16
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L043-seed13,LHS_L043,LHS 参数样本 L043,13,LHS,L043,13,47.8219,4.7934,0.0742,0.313,1.0909,19.2478,4.4219,0.0756,5,5,16
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L043-seed19,LHS_L043,LHS 参数样本 L043,19,LHS,L043,19,47.8219,4.7934,0.0742,0.313,1.0909,19.2478,4.4219,0.0756,5,5,16
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L043-seed25,LHS_L043,LHS 参数样本 L043,25,LHS,L043,25,47.8219,4.7934,0.0742,0.313,1.0909,19.2478,4.4219,0.0756,5,5,16
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L044-seed01,LHS_L044,LHS 参数样本 L044,1,LHS,L044,1,26.6384,9.0292,0.0916,0.2037,2.0895,14.4479,2.0492,0.0356,8,8,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L044-seed07,LHS_L044,LHS 参数样本 L044,7,LHS,L044,7,26.6384,9.0292,0.0916,0.2037,2.0895,14.4479,2.0492,0.0356,8,8,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L044-seed13,LHS_L044,LHS 参数样本 L044,13,LHS,L044,13,26.6384,9.0292,0.0916,0.2037,2.0895,14.4479,2.0492,0.0356,8,8,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L044-seed19,LHS_L044,LHS 参数样本 L044,19,LHS,L044,19,26.6384,9.0292,0.0916,0.2037,2.0895,14.4479,2.0492,0.0356,8,8,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L044-seed25,LHS_L044,LHS 参数样本 L044,25,LHS,L044,25,26.6384,9.0292,0.0916,0.2037,2.0895,14.4479,2.0492,0.0356,8,8,26
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L045-seed01,LHS_L045,LHS 参数样本 L045,1,LHS,L045,1,38.5406,5.1907,0.0778,0.2327,1.3387,6.2586,5.1964,0.1155,7,3,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L045-seed07,LHS_L045,LHS 参数样本 L045,7,LHS,L045,7,38.5406,5.1907,0.0778,0.2327,1.3387,6.2586,5.1964,0.1155,7,3,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L045-seed13,LHS_L045,LHS 参数样本 L045,13,LHS,L045,13,38.5406,5.1907,0.0778,0.2327,1.3387,6.2586,5.1964,0.1155,7,3,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L045-seed19,LHS_L045,LHS 参数样本 L045,19,LHS,L045,19,38.5406,5.1907,0.0778,0.2327,1.3387,6.2586,5.1964,0.1155,7,3,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L045-seed25,LHS_L045,LHS 参数样本 L045,25,LHS,L045,25,38.5406,5.1907,0.0778,0.2327,1.3387,6.2586,5.1964,0.1155,7,3,44
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L046-seed01,LHS_L046,LHS 参数样本 L046,1,LHS,L046,1,33.5223,4.2566,0.0217,0.1176,3.489,19.3165,5.4354,0.0916,6,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L046-seed07,LHS_L046,LHS 参数样本 L046,7,LHS,L046,7,33.5223,4.2566,0.0217,0.1176,3.489,19.3165,5.4354,0.0916,6,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L046-seed13,LHS_L046,LHS 参数样本 L046,13,LHS,L046,13,33.5223,4.2566,0.0217,0.1176,3.489,19.3165,5.4354,0.0916,6,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L046-seed19,LHS_L046,LHS 参数样本 L046,19,LHS,L046,19,33.5223,4.2566,0.0217,0.1176,3.489,19.3165,5.4354,0.0916,6,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L046-seed25,LHS_L046,LHS 参数样本 L046,25,LHS,L046,25,33.5223,4.2566,0.0217,0.1176,3.489,19.3165,5.4354,0.0916,6,4,27
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L047-seed01,LHS_L047,LHS 参数样本 L047,1,LHS,L047,1,44.9432,3.2087,0.0843,0.3016,3.8859,14.3169,7.8941,0.1593,7,7,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L047-seed07,LHS_L047,LHS 参数样本 L047,7,LHS,L047,7,44.9432,3.2087,0.0843,0.3016,3.8859,14.3169,7.8941,0.1593,7,7,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L047-seed13,LHS_L047,LHS 参数样本 L047,13,LHS,L047,13,44.9432,3.2087,0.0843,0.3016,3.8859,14.3169,7.8941,0.1593,7,7,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L047-seed19,LHS_L047,LHS 参数样本 L047,19,LHS,L047,19,44.9432,3.2087,0.0843,0.3016,3.8859,14.3169,7.8941,0.1593,7,7,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L047-seed25,LHS_L047,LHS 参数样本 L047,25,LHS,L047,25,44.9432,3.2087,0.0843,0.3016,3.8859,14.3169,7.8941,0.1593,7,7,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L048-seed01,LHS_L048,LHS 参数样本 L048,1,LHS,L048,1,28.4108,2.822,0.0725,0.1912,3.5803,9.5981,6.5792,0.0841,9,5,52
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L048-seed07,LHS_L048,LHS 参数样本 L048,7,LHS,L048,7,28.4108,2.822,0.0725,0.1912,3.5803,9.5981,6.5792,0.0841,9,5,52
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L048-seed13,LHS_L048,LHS 参数样本 L048,13,LHS,L048,13,28.4108,2.822,0.0725,0.1912,3.5803,9.5981,6.5792,0.0841,9,5,52
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L048-seed19,LHS_L048,LHS 参数样本 L048,19,LHS,L048,19,28.4108,2.822,0.0725,0.1912,3.5803,9.5981,6.5792,0.0841,9,5,52
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L048-seed25,LHS_L048,LHS 参数样本 L048,25,LHS,L048,25,28.4108,2.822,0.0725,0.1912,3.5803,9.5981,6.5792,0.0841,9,5,52
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L049-seed01,LHS_L049,LHS 参数样本 L049,1,LHS,L049,1,32.4905,8.8686,0.0256,0.1992,2.8515,3.3432,4.2039,0.2923,6,3,38
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L049-seed07,LHS_L049,LHS 参数样本 L049,7,LHS,L049,7,32.4905,8.8686,0.0256,0.1992,2.8515,3.3432,4.2039,0.2923,6,3,38
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L049-seed13,LHS_L049,LHS 参数样本 L049,13,LHS,L049,13,32.4905,8.8686,0.0256,0.1992,2.8515,3.3432,4.2039,0.2923,6,3,38
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L049-seed19,LHS_L049,LHS 参数样本 L049,19,LHS,L049,19,32.4905,8.8686,0.0256,0.1992,2.8515,3.3432,4.2039,0.2923,6,3,38
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L049-seed25,LHS_L049,LHS 参数样本 L049,25,LHS,L049,25,32.4905,8.8686,0.0256,0.1992,2.8515,3.3432,4.2039,0.2923,6,3,38
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L050-seed01,LHS_L050,LHS 参数样本 L050,1,LHS,L050,1,36.4621,7.5535,0.0679,0.2596,2.5865,4.0189,3.6728,0.2853,7,7,17
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L050-seed07,LHS_L050,LHS 参数样本 L050,7,LHS,L050,7,36.4621,7.5535,0.0679,0.2596,2.5865,4.0189,3.6728,0.2853,7,7,17
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L050-seed13,LHS_L050,LHS 参数样本 L050,13,LHS,L050,13,36.4621,7.5535,0.0679,0.2596,2.5865,4.0189,3.6728,0.2853,7,7,17
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L050-seed19,LHS_L050,LHS 参数样本 L050,19,LHS,L050,19,36.4621,7.5535,0.0679,0.2596,2.5865,4.0189,3.6728,0.2853,7,7,17
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,LHS-L050-seed25,LHS_L050,LHS 参数样本 L050,25,LHS,L050,25,36.4621,7.5535,0.0679,0.2596,2.5865,4.0189,3.6728,0.2853,7,7,17
